id,title,checked_link,countries,date,justify,label,source,poynter_link,social_medias,tweet_id,user_id,text,text_en,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang,date_diff
5875, screenshots circulating on twitter and facebook say the nigeria centre for disease control spent n1 billion us27 million on sending text messages to educate nigerians about covid19,https://africacheck.org/fact-checks/fbchecks/no-nigerias-disease-control-authority-didnt-spend-n1-billion-covid-19-sms,Nigeria,4/8/2020,explanation the ncdc dismissed the rumours  and said that while sms campaigns were a key part of their covid19 response strategy they had largely been provided by nigerian cellular networks,FALSE, AfricaCheck,https://www.poynter.org/?ifcn_misinformation=screenshots-circulating-on-twitter-and-facebook-say-the-nigeria-centre-for-disease-control-spent-n1-billion-us2-7-million-on-sending-text-messages-to-educate-nigerians-about-covid-19,3,_1248124129435320322,_705694814612938752,The headline claiming that NCDC has spent N1 billion on SMS to Nigerians is FALSE,The headline claiming that NCDC has spent N1 billion on SMS to Nigerians is FALSE,,,,,,,,,,-1
5873, a taiwanese tv program reports that the lungs of many patients affected by covid19 had become fibrous and their survival rate is lower than that of lung cancer,https://infact.press/2020/04/post-5384/,Japan,4/8/2020,explanation the taiwanese tv program actually pointed out that covid19 it did not necessarily result in specific pulmonary fibrosis  and explained that the low survival rate was just cases where there were prior complications,FALSE, INFACT,https://www.poynter.org/?ifcn_misinformation=a-taiwanese-tv-program-reports-that-the-lungs-of-many-patients-affected-by-covid-19-had-become-fibrous-and-their-survival-rate-is-lower-than-that-of-lung-cancer,1,_1238097741709901825,_1232462916823048192,æ—¥æœ¬ã§ã¯çµ¶å¯¾ã«å ±é“ã•ã‚Œã¾ã›ã‚“ã€‚,"EU-¯çμ¶å¯¾ã §ã æœ¬ã ¥ «å ± is"" ã • ¾ã ã,Œã> ã, ""ã €,",,,,,,,,,,-1æ‹¡æ•£å¸Œæœ›ã§ã™ã€‚,,,,,,,,,,,,,,,,,,,,,,,-1ã€Œæ–°åž‹ã‚³ãƒ­ãƒŠã‚¦ã‚¤ãƒ«ã‚¹ç½¹æ‚£ã—ãŸæ‚£è€…ã®å¤šããŒè‚ºãŒç¹Šç¶­åŒ–ã€‚ç”Ÿå­˜çŽ‡ã¯è‚ºç™Œã‚ˆã‚Šã‚‚ä½Žã„ã€,,,,,,,,,,,,,,,,,,,,,,,-1"1åº¦ã§ã‚‚ç½¹æ‚£ã—ãŸã‚‰äººç”Ÿå¤‰ã‚ã£ã¦ã—ã¾ã†å¾Œéºç—‡(æ®ºäºº)ã‚¦ã‚¤ãƒ«ã‚¹ã€‚ https://t.co/QrfkBZC8sL""",2020-03-12 13:41:19,None,,None,,6336,5147,16839,ja,,,,,,,,,,,,,,-1
5860, a doctor warned about 57 positives cases that should be hidden in ecuador,https://efectococuyo.com/cocuyo-chequea/ordeno-cambiar-diagnosticos/,Venezuela- Mexico,4/8/2020,explanation names and descriptions are from mexico and the claim was also inaccurate in the country,FALSE, Efecto Cocuyo,https://www.poynter.org/?ifcn_misinformation=a-doctor-warned-about-57-positives-cases-that-should-be-hidden-in-ecuador,1,_1247848924980957184,_2548168922,@hectorscaballer El #IMSSJalisco niega la veracidad de la informaciÃ³n difundida en WhatsApp que menciona supuestasâ€¦ https://t.co/y2IVMud0sA,@hectorscaballer The #IMSSJalisco denies the veracity of the information disseminated on WhatsApp that mentioned € supuestasâ | https://t.co/y2IVMud0sA,4/8/2020,None,,None,Belisario Dominguez No. 1000,123,56,5025,es,0
5878, 31 coronavirus patients have recovered in ghana,https://ghanafact.com/2020/04/false-31-coronavirus-patients-recover-in-ghana/,Ghana,4/8/2020,explanation the ghana health service says only three coronavirus patients in ghana have recovered as of 4820,False, GhanaFact,https://www.poynter.org/?ifcn_misinformation=31-coronavirus-patients-have-recovered-in-ghana,1,_1247541348086894594,_4927541979,#COVID19 #ECOWAS DAILY UPDATE for April 6  2020 https://t.co/673TIcmOXH,#COVID19 #ECOWAS DAILY UPDATE for April 6  2020 https://t.co/673TIcmOXH,4/7/2020,None,,None,Bobo-Dioulasso / Burkina Faso,16,7,18254,en,1
5878, 31 coronavirus patients have recovered in ghana,https://ghanafact.com/2020/04/false-31-coronavirus-patients-recover-in-ghana/,Ghana,4/8/2020,explanation the ghana health service says only three coronavirus patients in ghana have recovered as of 4820,False, GhanaFact,https://www.poynter.org/?ifcn_misinformation=31-coronavirus-patients-have-recovered-in-ghana,1,_1248255069868474370,_4927541979,#COVID19 #ECOWAS DAILY UPDATE for April 8  2020 https://t.co/NgbbN3fM4c,#COVID19 #ECOWAS DAILY UPDATE for April 8  2020 https://t.co/NgbbN3fM4c,4/9/2020,None,,None,Bobo-Dioulasso / Burkina Faso,19,12,18254,en,-1
5890, walmart is giving away  250 free food to everyone this week to support the nation in mexico,https://animal.mx/2020/04/cupones-walmart-no-regala-alimentos-contingencia/,Mexico,4/8/2020,explanation the company has already denied that this is true and the cyber police have already alerted about the link that contains the message,FALSE, Animal PolÃ­tico,https://www.poynter.org/?ifcn_misinformation=walmart-is-giving-away-250-free-food-to-everyone-this-week-to-support-the-nation-in-mexico,1,_1228113525245018112,_124835300,@WalmartMexico Es real esto?? https://t.co/28XrIwE3Jc,@WalmartMexico Is this real ?? https://t.co/28XrIwE3Jc,2/14/2020,None,,None,Monterrey  Nuevo LeÃ³n  MÃ©xico,0,1,3261,es,54
5890, walmart is giving away  250 free food to everyone this week to support the nation in mexico,https://animal.mx/2020/04/cupones-walmart-no-regala-alimentos-contingencia/,Mexico,4/8/2020,explanation the company has already denied that this is true and the cyber police have already alerted about the link that contains the message,FALSE, Animal PolÃ­tico,https://www.poynter.org/?ifcn_misinformation=walmart-is-giving-away-250-free-food-to-everyone-this-week-to-support-the-nation-in-mexico,1,_1247971455570022403,_1243195653255131137,#CiberAlerta Es falso que la cadena de supermercados Walmart regale cupones. #NoCaigas https://t.co/sbtSGg74E3,#CiberAlerta is false that the supermarket chain Walmart coupons regale. #NoCaigas https://t.co/sbtSGg74E3,4/8/2020,None,,None,Colima,3,2,217,es,0
5888, people in india are forbidden to share or give news updates about covid19,https://newsmeter.in/fact-checkindia-trying-to-prevent-people-from-posting-covid-19-updates/,India,4/8/2020,explanation there is no rule prohibiting citizens from sharing any news or updates about the pandemic is passed in india,FALSE, Newsmeter.in,https://www.poynter.org/?ifcn_misinformation=people-in-india-are-forbidden-to-share-or-give-news-updates-about-covid-19,1,_1247216093086781441,_1171656971554119680,Mandate To All Residents. Tonight  12 ( midnight) onwards Disaster Management Act has been implemented across the câ€¦ https://t.co/sNZqAPhiim,Mandate To All Residents. Tonight  12 ( midnight) onwards Disaster Management Act has been implemented across the câ€¦ https://t.co/sNZqAPhiim,4/6/2020,None,,None,AmanzimtotiðŸ‡¿ðŸ‡¦ Illovo ðŸ‡¿ðŸ‡¦,19,14,7221,en,2
5888, people in india are forbidden to share or give news updates about covid19,https://newsmeter.in/fact-checkindia-trying-to-prevent-people-from-posting-covid-19-updates/,India,4/8/2020,explanation there is no rule prohibiting citizens from sharing any news or updates about the pandemic is passed in india,FALSE, Newsmeter.in,https://www.poynter.org/?ifcn_misinformation=people-in-india-are-forbidden-to-share-or-give-news-updates-about-covid-19,1,_1245643028951228416,_1207634475254865921,Msgs circulating on social media claiming-apart from Govt no citizen is allowed to post/forward update on #COVID19-â€¦ https://t.co/Tn7NpCMtCe,Msgs circulating on social media claiming-apart from Govt no citizen is allowed to post/forward update on #COVID19-â€¦ https://t.co/Tn7NpCMtCe,4/2/2020,None,,None,New Delhi,582,316,182643,en,6
5906, black body bags being referred to as deaths in new york and the reason a lockdown is essential,https://www.boomlive.in/fake-news/no-this-video-does-not-show-body-bags-in-a-new-york-hospital-7588?infinitescroll=1,India,4/7/2020,explanation the body bags are from eucador and not new york,FALSE, BOOM FactCheck,https://www.poynter.org/?ifcn_misinformation=black-body-bags-being-referred-to-as-deaths-in-new-york-and-the-reason-a-lockdown-is-essential,1,_1245252850395099136,_44274672,"""Ecuadorean authorities said on Monday they would improve the collection of corpses  as delays related to the rapidâ€¦ https://t.co/mzsPR7rJp0","""Ecuadorean authorities said on Monday they would improve the collection of corpses  as delays related to the rapidâ€¦ https://t.co/mzsPR7rJp0",4/1/2020,None,,None,,3,2,8671,en,6
5907, expresident of colombia uribe has covid19,https://lasillavacia.com/detector-no-uribe-no-tiene-covid-19-76150,Colombia,4/8/2020,explanation no  uribe is not a covid19 patient,FALSE, La Silla VacÃ­a,https://www.poynter.org/?ifcn_misinformation=ex-president-of-colombia-uribe-has-covid-19,1,_1247319104836513800,_61097151,Por fortuna estamos aliviados  no hemos tenido el contagio  pido a Dios nos proteja y seguiremos contribuyendo paraâ€¦ https://t.co/6n5ybD0Wuc,Fortunately we have not had relieved contagion ask God protect us and continue to contribute paraa € | https://t.co/6n5ybD0Wuc,4/7/2020,None,,None,Colombia,13399,3283,4987532,es,1
5907, expresident of colombia uribe has covid19,https://lasillavacia.com/detector-no-uribe-no-tiene-covid-19-76150,Colombia,4/8/2020,explanation no  uribe is not a covid19 patient,FALSE, La Silla VacÃ­a,https://www.poynter.org/?ifcn_misinformation=ex-president-of-colombia-uribe-has-covid-19,1,_1247295137992097793,_371797057,Â¡No caigas en noticias falsas! Verifica toda la informaciÃ³n que te llegue por WhatsApp  redes sociales o correo eleâ€¦ https://t.co/T71Me2Wx52,Â¡No fall into false news! Check all the information you come by WhatsApp social networks or email Elea € | https://t.co/T71Me2Wx52,4/6/2020,None,,None,,2583,1039,1437019,es,2
5914, steam with eucalyptus prevents coronavirus,https://lasillavacia.com/detector-ni-hacer-vaporizaciones-eucalipto-ni-calor-del-secador-pelo-eliminan-covid,Colombia,4/8/2020,explanation there is not scientific evidence to prove that steam with eucalyptus prevents coronavirus,FALSE, La Silla VacÃ­a,https://www.poynter.org/?ifcn_misinformation=steam-with-eucalyptus-prevents-coronavirus,3,_1227454358637465602,_3794682452,@MOH_Mongolia @cmdhb @healthgovau @DOHgov @KKMPutrajaya @KoreaCDC @MHLWitter @sporeMOH @samoagovt @minhealthnz @WHOâ€¦ https://t.co/RHc08Hd0fZ,@MOH_Mongolia @cmdhb @healthgovau @DOHgov @KKMPutrajaya @KoreaCDC @MHLWitter @sporeMOH @samoagovt @minhealthnz @ whoa € | https://t.co/RHc08Hd0fZ,2/12/2020,None,,None,Manila  Philippines,19,10,195760,en,56
5910, indian government deploying the army in telangana to curb the coronavirus situation,https://www.factcrescendo.com/fact-check-army-posting-at-telangana-due-to-coronavirus-outbreak/,India,4/8/2020,explanation the telangana commissioner refuted the claims  there are no plans to deploy army in the indian state of telangana,False, FactCrescendo,https://www.poynter.org/?ifcn_misinformation=indian-government-deploying-the-army-in-telangana-to-curb-the-coronavirus-situation,3,_1244544251637010438,_1227253801,Fake and malicious messages are circulating on social media about likely declaration of emergency in mid April andâ€¦ https://t.co/9JRFkbY92I,Fake and malicious messages are circulating on social media about likely declaration of emergency in mid April andâ€¦ https://t.co/9JRFkbY92I,3/30/2020,None,,None,New Delhi  India,4133,1263,7119797,en,9
5892, empty hospital corridors and waiting rooms in toulon france prove that the government is lying on the degree of gravity of coronavirus crisis,https://factuel.afp.com/non-cette-video-dhopitaux-vides-ne-prouve-pas-que-le-gouvernement-nous-ment-sur-la-gravite-du-covid,France,4/7/2020,explanation this video only shows the effects of confinement measures in france  that allowed the number of people admitted in emergency services to decrease,False, AFP,https://www.poynter.org/?ifcn_misinformation=empty-hospital-corridors-and-waiting-rooms-in-toulon-france-prove-that-the-government-is-lying-on-the-degree-of-gravity-of-coronavirus-crisis,1,_1239593930301161474,_414093171,âš ï¸Les visites auprÃ¨s des personnes hospitalisÃ©es sont actuellement suspendues,As I auprÃ¨s The visits hospitalized © eople are currently suspended,,,,,,,,,,-1"Exceptionnellement et sur dÃ©cision mÃ©â€¦ https://t.co/pVxpD4OE5O""",2020-03-16 16:46:38,None,,None,Lille,29,32,12254,fr,,,,,,,,,,,,,,-1
5892, empty hospital corridors and waiting rooms in toulon france prove that the government is lying on the degree of gravity of coronavirus crisis,https://factuel.afp.com/non-cette-video-dhopitaux-vides-ne-prouve-pas-que-le-gouvernement-nous-ment-sur-la-gravite-du-covid,France,4/7/2020,explanation this video only shows the effects of confinement measures in france  that allowed the number of people admitted in emergency services to decrease,False, AFP,https://www.poynter.org/?ifcn_misinformation=empty-hospital-corridors-and-waiting-rooms-in-toulon-france-prove-that-the-government-is-lying-on-the-degree-of-gravity-of-coronavirus-crisis,1,_1247940054774886408,_133663801,"ðŸ”´ Coronavirus: 7148 personnes en rÃ©animation  ""un record absolu en France"" https://t.co/5lw4KWMXoE","DY ' ""Coronavirus: 7148 people Result © animated"" an absolute record in France ""https://t.co/5lw4KWMXoE",4/8/2020,None,,None,France,39,42,3034604,fr,-1
5904, there is no home vaccination against coronavirus in cuba,https://www.periodismodebarrio.org/2020/04/no-hay-vacunacion-a-domicilio-contra-el-coronavirus-en-cuba/,Cuba,4/7/2020,explanation the rumor that children were being vaccinated in their homes in cuba is not true,False, Periodismo de Barrio,https://www.poynter.org/?ifcn_misinformation=there-is-no-home-vaccination-against-coronavirus-in-cuba,3,_1246219698670317569,_1050479740480606208,Ã‰sto es el colmo  acaba de pasar la delegada diciendo q tengan cuidado con unos personajes q se estÃ¡n haciendo pasaâ€¦ https://t.co/OHlH71b0Et,Ã ‰ sto is the height just passed the delegate saying beware q q characters are doing is pasaa € | https://t.co/OHlH71b0Et,4/3/2020,None,,None,Cuba,5,1,194,es,4
5921, israel health minister said covid19 was a punishment againt homosexuality,https://www.liberation.fr/checknews/2020/04/08/le-ministre-de-la-sante-israelien-teste-positif-avait-il-vraiment-lie-le-coronavirus-a-l-homosexuali_1784582/,France- Israel,4/8/2020,explanation he never said that the confusion comes from a statement by a rabbi,FALSE, CheckNews,https://www.poynter.org/?ifcn_misinformation=israel-health-minister-said-covid-19-was-a-punishment-againt-homosexuality,1,_1247488788454150145,_365098264,Yaacov Litzman a dit et fait bien des conneries durant cette crise sanitaire  mais pas celle lÃ ... https://t.co/nle4QGQqWq,Yaacov Litzman said and done well bullshit during this health crisis but not lÃ ... https://t.co/nle4QGQqWq,4/7/2020,None,,None,Paris,3,1,6149,fr,1
5889, one article of le parisien french journal published in 2013 reveals that covid19 was created by chinese scientists,https://factuel.afp.com/non-cet-article-du-parisien-de-2013-nexplique-pas-que-le-nouveau-coronavirus-ete-fabrique-par-des,France,4/8/2020,explanation the journal mentions the creation of an hybrid virus in a chinese lab in 2013  but it has nothing to do with current covid19,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=one-article-of-le-parisien-french-journal-published-in-2013-reveals-that-covid-19-was-created-by-chinese-scientists,1,_1230060677588451328,_27013292,"""We stand together to strongly condemn conspiracy theories suggesting that COVID-19 does not have a natural origin""â€¦ https://t.co/RGh7Q94Qa0","""We stand together to strongly condemn conspiracy theories suggesting that COVID-19 does not have a natural origin""â€¦ https://t.co/RGh7Q94Qa0",2/19/2020,None,,None,London  New York  Beijing,485,367,636092,en,49
5937, a video shows a fortune teller predicting the coronavirus pandemic in december on spanish tv,https://observador.pt/factchecks/fact-check-uma-vidente-previu-a-pandemia-da-covid-19-na-televisao-espanhola-em-dezembro/,Portugal,4/8/2020,explanation there is no evidence that the video was recorded in december  it only appears on the internet in february 2020 in the last video that the fortune teller recorded in december  she says that the year 2020 will be the beginning of a positive cycle,FALSE, Observador,https://www.poynter.org/?ifcn_misinformation=a-video-shows-a-fortune-teller-predicting-the-coronavirus-pandemic-in-december-on-spanish-tv,1,_1209402080273809408,_106815909,ðŸ“ºðŸ†• La #Navidad llega al programa y por eso te invitamos a que no te pierdas ðŸŽŠ la gran fiesta de esta noche  ðŸŽ‰,"dy ""ºðŸ † • The #Navidad comes to the program and therefore we invite ðŸŽŠ do not miss the big party tonight Dyz ‰",,,,,,,,,,-1"ðŸŽ„ Â¡â€¦ https://t.co/FbfhcxQ7ex""",2019-12-24 09:15:00,None,,None,Barcelona,29,8,4126,es,,,,,,,,,,,,,,-1
5926, professor lieber created and sold covid19 to china,https://efectococuyo.com/cocuyo-chequea/profesor-eeuu-detenido-fabricar-vender-coronavirus/,Venezuela- UnitedStates,4/8/2020,explanation lieber was arrested on 28th jan and his arrestation is not related to any virus or biological research,FALSE, Efecto Cocuyo,https://www.poynter.org/?ifcn_misinformation=professor-lieber-created-and-sold-covid-19-to-china,1,_1246476617628758016,_89103388,Estados Unidos acaba de descubrir al hombre que fabricÃ³ y vendiÃ³ el virus Corona a China. Dr. Charles Lieber  jefeâ€¦ https://t.co/dkP2mFImxn,United States just discovered the man who fabricÃ³ the Corona virus and it sold to China. Dr. Charles Lieber jefeâ € | https://t.co/dkP2mFImxn,4/4/2020,None,,None,,3085,3840,7903,es,4
5934, a picture text circulating on whatsapp attributed to the nigeria centre for disease control claims they spent 1 billion naira on sms notifications to educate nigerians,https://dubawa.org/sms-advisories-has-been-a-recent-ncdc-strategy-but-did-it-cost-them-a-fortune/,Nigeria,4/8/2020,explanation the ncdc did not claim that it spent one billion naira on the circulation of sms to nigeria instead  the text messages on covid19 are inkind support by telecommunication companies  airtel  glo and mtn,FALSE, Dubawa,https://www.poynter.org/?ifcn_misinformation=a-picture-text-circulating-on-whatsapp-attributed-to-the-nigeria-centre-for-disease-control-claims-they-spent-1-billion-naira-on-sms-notifications-to-educate-nigerians,3,_1248163688995045376,_1203742031325077506,#ChinaMustExplain,#ChinaMustExplain,,,,,,,,,,-1NIGERIA is a zoo,,,,,,,,,,,,,,,,,,,,,,,-1https://t.co/5gQ05v4Uup,,,,,,,,,,,,,,,,,,,,,,,-1I hate pastors,,,,,,,,,,,,,,,,,,,,,,,-1#tariq,,,,,,,,,,,,,,,,,,,,,,,-1#Nigerians,,,,,,,,,,,,,,,,,,,,,,,-1"#Passover2020 https://t.co/BHOLfges5U""",2020-04-09 08:19:47,None,,None,,0,0,63,en,,,,,,,,,,,,,,-1
5932, a picture shows marÃ­a asunciÃ³n del refugio domÃ­nguez a scientist who graduated with honors it is very likely that she has discovered a vaccine for covid in her arduous investigation she was infected with the virus,https://animal.mx/2020/05/falso-mia-khalifa-personal-medico-coronavirus/,Mexico,4/8/2020,explanation the woman in the picture is mia khalifa  who is currently a sports commentator,FALSE, Animal PolÃ­tico,https://www.poynter.org/?ifcn_misinformation=a-picture-shows-maria-asuncion-del-refugio-dominguez-a-scientist-who-graduated-with-honors-it-is-very-likely-that-she-has-discovered-a-vaccine-for-covid-in-her-arduous-investigation-she-was-infec,1,_1253142333132025856,_69034805,@ChumelTorres Menos #FakeNews  mÃ¡s solidaridad.,Less @ChumelTorres #FakeNews more solidarity.,,,,,,,,,,-1"Compartir informaciÃ³n falsa sobre la muerte de mÃ©dicos representaâ€¦ https://t.co/HXbIaxt0l0""",2020-04-23 02:03:09,None,,None,MÃ©xico,13294,3615,590640,es,,,,,,,,,,,,,,-1
5950, 70 muslims who attended the tablighi jamaat event in delhi are misbehaving with the staff in belagavi in karnataka,https://www.thequint.com/news/webqoof/bjp-mp-shobha-karandlaje-falsely-claims-covid-19-positive-tablighis-misbehaved-in-wards,India,4/7/2020,explanation the claim is false and builds upon multiple reports  some even disputed  that members of the tablighi jamaat who have been quarantined have been misbehaving with hospital staff in fact  in this case  the hospital has also issued a clarification about the claim,False, The Quint,https://www.poynter.org/?ifcn_misinformation=70-muslims-who-attended-the-tablighi-jamaat-event-in-delhi-are-misbehaving-with-the-staff-in-belagavi-in-karnataka,1,_1247034989713080320,_194653745,70 people from Belagavi attended #NizamuddinMarkaj  among thm 8 tested +ve  rest of the results yet to come.,70 people from Belagavi attended #NizamuddinMarkaj  among thm 8 tested +ve  rest of the results yet to come.,,,,,,,,,,-1"Inâ€¦ https://t.co/201DNrE20d""",2020-04-06 05:34:44,None,,None,Udupi/Chikmagalur/Bengaluru,838,464,267990,en,,,,,,,,,,,,,,-1
5952, social media accounts purporting to represent the nigeria centre for disease control have proliferated since february when africas most populous country recorded its first case of covid19,https://factcheck.afp.com/nigerian-health-authority-denounces-fake-social-media-accounts,Nigeria,4/7/2020,explanation afp fact check rounds up some of the most popular fake accounts,False, AFP,https://www.poynter.org/?ifcn_misinformation=social-media-accounts-purporting-to-represent-the-nigeria-centre-for-disease-control-have-proliferated-since-february-when-africas-most-populous-country-recorded-its-first-case-of-covid-19,1,_1246756897161609216,_705694814612938752,ðŸ“¢#COVID19Nigeria UPDATE,ðŸ“¢#COVID19Nigeria UPDATE,,,,,,,,,,-1"When you send the keyword """"UPDATE"""" to our Connect Centre WhatsApp number you get the mostâ€¦ https://t.co/aHDRytnwed""",2020-04-05 11:09:42,None,,None,Abuja  Nigeria,2328,1206,1187031,en,,,,,,,,,,,,,,-1
5958, link to get 160000 pesos help from the colombian government,https://colombiacheck.com/chequeos/cuidado-cadena-de-bono-de-160000-pesos-es-una-estafa,Colombia,4/7/2020,explanation the link sends to a phishing site,False, Colombiacheck,https://www.poynter.org/?ifcn_misinformation=link-to-get-160-000-pesos-help-from-the-colombian-government,1,_1245009464761159681,_356373712,Evite engaÃ±os âš ï¸,As avoid Enga ± os,,,,,,,,,,-1"El SisbÃ©n no estÃ¡ entregando ayudas o bonos de dinero. https://t.co/YJ81pG9k5m https://t.co/kYEolnvV8w""",2020-03-31 15:26:02,None,,None,BogotÃ¡,12,17,32760,es,,,,,,,,,,,,,,-1
5958, link to get 160000 pesos help from the colombian government,https://colombiacheck.com/chequeos/cuidado-cadena-de-bono-de-160000-pesos-es-una-estafa,Colombia,4/7/2020,explanation the link sends to a phishing site,False, Colombiacheck,https://www.poynter.org/?ifcn_misinformation=link-to-get-160-000-pesos-help-from-the-colombian-government,1,_1244744839700385794,_72601999,#CaiVirtual alerta sobre falsos bonos que circulan por mensajerÃ­a instantÃ¡nea ðŸš¨ NO CAIGA EN LA DESINFORMACIÃ“N ðŸš¨ https://t.co/pxNLe9v5Vu,"#CaiVirtual warns of fake bonds circulating instant messaging DYS DESINFORMACIÃ not fall into the ""N DYS https://t.co/pxNLe9v5Vu",3/30/2020,None,,None,,59,67,54942,es,8
5960, social media posts claim south african president cyril ramaphosa has told all foreigners to leave the country by 21 june when another threemonth total lockdown will be implemented,https://africacheck.org/fact-checks/fbchecks/no-ramaphosa-not-asking-foreigners-leave-south-africa-no-announcement-extended,SouthAfrica,4/7/2020,explanation the minister in the presidency of south africa  jackson mthembu  dismissed the rumours as fake news the department of home affairs also said the post was fake the government lockdown was extended by two more weeks on 9 april  but there is no evidence it is to be extended three months past 21 june,FALSE, AfricaCheck,https://www.poynter.org/?ifcn_misinformation=social-media-posts-claim-south-african-president-cyril-ramaphosa-has-told-all-foreigners-to-leave-the-country-by-21-june-when-another-three-month-total-lockdown-will-be-implemented,3,_1247505411558780928,_980267875,FAKENEWS ALERT !!!President @CyrilRamaphosa has NOT asked foreign nationals to leave South Africa  . The Presidentâ€¦ https://t.co/soNSzcbchM,FAKENEWS ALERT !!!President @CyrilRamaphosa has NOT asked foreign nationals to leave South Africa  . The Presidentâ€¦ https://t.co/soNSzcbchM,4/7/2020,None,Pretoria,None,Johannesburg,328,193,429007,en,0
5960, social media posts claim south african president cyril ramaphosa has told all foreigners to leave the country by 21 june when another threemonth total lockdown will be implemented,https://africacheck.org/fact-checks/fbchecks/no-ramaphosa-not-asking-foreigners-leave-south-africa-no-announcement-extended,SouthAfrica,4/7/2020,explanation the minister in the presidency of south africa  jackson mthembu  dismissed the rumours as fake news the department of home affairs also said the post was fake the government lockdown was extended by two more weeks on 9 april  but there is no evidence it is to be extended three months past 21 june,FALSE, AfricaCheck,https://www.poynter.org/?ifcn_misinformation=social-media-posts-claim-south-african-president-cyril-ramaphosa-has-told-all-foreigners-to-leave-the-country-by-21-june-when-another-three-month-total-lockdown-will-be-implemented,3,_1247478634228731905,_326901553,#FakeNews https://t.co/ip77geFjeM,#FakeNews https://t.co/ip77geFjeM,4/7/2020,None,,None,South Africa,118,56,125835,und,0
5970, michigan governor violated social distancing order while signing stayathome order,https://leadstories.com/hoax-alert/2020/04/fact-check-michigan-governor-did-not-violate-states-social-distancing-order-tv-station-used-file-footage.html,UnitedStates,4/7/2020,explanation a tv news report used file footage from january 2019 of a completely different bill signing during a story about the new order,FALSE, LeadStories,https://www.poynter.org/?ifcn_misinformation=michigan-governor-violated-social-distancing-order-while-signing-stay-at-home-order,3,_1249536322521399302,_102071743,@tedcruz Hello Senator! This photo is from January of 2019  and is being misused to spread fear and anger. I know yâ€¦ https://t.co/goDjUf4LRK,@tedcruz Hello Senator! This photo is from January of 2019  and is being misused to spread fear and anger. I know yâ€¦ https://t.co/goDjUf4LRK,4/13/2020,None,,None,East Lansing  MI,3200,524,454447,en,-6
5970, michigan governor violated social distancing order while signing stayathome order,https://leadstories.com/hoax-alert/2020/04/fact-check-michigan-governor-did-not-violate-states-social-distancing-order-tv-station-used-file-footage.html,UnitedStates,4/7/2020,explanation a tv news report used file footage from january 2019 of a completely different bill signing during a story about the new order,FALSE, LeadStories,https://www.poynter.org/?ifcn_misinformation=michigan-governor-violated-social-distancing-order-while-signing-stay-at-home-order,3,_1249735101493084161,_23022687,I RTâ€™ed a former LA Times reporter who had tweeted pics that mistakenly ran on the ABC local news broadcast. When Iâ€¦ https://t.co/DAVcdYsM8j,I RTâ€™ed a former LA Times reporter who had tweeted pics that mistakenly ran on the ABC local news broadcast. When Iâ€¦ https://t.co/DAVcdYsM8j,4/13/2020,None,,None,Houston  Texas,5911,1284,4360016,en,-6
5933, Ã¡ngeles blanco tv host thanks god because the situation is getting worse in germany because of covid19,https://www.newtral.es/angeles-blanco-t5-no-ha-dado-gracias-a-dios-porque-la-situacion-se-complica-en-alemania-por-el-covid-19/20200408/,Spain,4/8/2020,explanation she said gracias dario  not gracias a dios  which sounds similar,FALSE, Newtral.es,https://www.poynter.org/?ifcn_misinformation=angeles-blanco-tv-host-thanks-god-because-the-situation-is-getting-worse-in-germany-because-of-covid-19,1,_1247447168073547776,_951153937,DarÃ­o  el del anterior directo. Y no  no soy ningÃºn Dios. ,DarÃo that of the previous direct. And not any public'm not God.,,,,,,,,,,-1ðŸ˜‚ðŸ˜‚,,,,,,,,,,,,,,,,,,,,,,,-1"https://t.co/yi7rHinLSf https://t.co/rkYm8ysVpR""",2020-04-07 08:52:35,None,,None,,17,4,2528,es,,,,,,,,,,,,,,-1
5979, dozens of posts shared hundreds of times on facebook and whatsapp claim that south african president cyril ramaphosa told foreigners to leave the country to minimise the spread of the novel coronavirus,https://factcheck.afp.com/south-africa-leader-did-not-ask-foreigners-leave-country-due-covid-19,SouthAfrica,4/7/2020,explanation the claim is false he has made no such announcement and the department of home affairs refuted the claim,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=dozens-of-posts-shared-hundreds-of-times-on-facebook-and-whatsapp-claim-that-south-african-president-cyril-ramaphosa-told-foreigners-to-leave-the-country-to-minimise-the-spread-of-the-novel-coronaviru,1,_1247510330156212225,_980267875,We are working with the police   social media providers to unmask the person who posted these fake news . The law wâ€¦ https://t.co/3qXrVW7A1l,We are working with the police   social media providers to unmask the person who posted these fake news . The law wâ€¦ https://t.co/3qXrVW7A1l,4/7/2020,None,Pretoria,None,Johannesburg,66,15,429007,en,0
